"Año";"Periodo";"Último España"
"2018";"Día 20 de noviembre";"1,67"
"2018";"Día 21 de noviembre";"1,64"
"2018";"Día 22 de noviembre";"1,65"
"2018";"Día 23 de noviembre";"1,64"
"2018";"Día 26 de noviembre";"1,57"
"2018";"Día 27 de noviembre";"1,56"
"2018";"Día 28 de noviembre";"1,55"
"2018";"Día 29 de noviembre";"1,51"
"2018";"Día 30 de noviembre";"1,51"
"2018";"Día 3 de diciembre";"1,5"
"2018";"Día 4 de diciembre";"1,49"
"2018";"Día 5 de diciembre";"1,47"
"2018";"Día 6 de diciembre";"1,47"
"2018";"Día 7 de diciembre";"1,46"
"2018";"Día 8 de diciembre";"1,47"
"2018";"Día 10 de diciembre";"1,46"
"2018";"Día 11 de diciembre";"1,45"
"2018";"Día 12 de diciembre";"1,44"
"2018";"Día 13 de diciembre";"1,43"
"2018";"Día 14 de diciembre";"1,42"
"2018";"Día 17 de diciembre";"1,41"
"2018";"Día 18 de diciembre";"1,38"
"2018";"Día 19 de diciembre";"1,39"
"2018";"Día 20 de diciembre";"1,38"
"2018";"Día 21 de diciembre";"1,4"
"2018";"Día 24 de diciembre";"1,4"
"2018";"Día 25 de diciembre";"1,39"
"2018";"Día 26 de diciembre";"1,39"
"2018";"Día 27 de diciembre";"1,39"
"2018";"Día 28 de diciembre";"1,42"
"2018";"Día 31 de diciembre";"1,42"
"2019";"2019";"1,42"
"2019";"Día 2 de enero";"1,41"
"2019";"Día 3 de enero";"1,44"
"2019";"Día 4 de enero";"1,48"
"2019";"Día 7 de enero";"1,51"
"2019";"Día 8 de enero";"1,53"
"2019";"Día 9 de enero";"1,5"
"2019";"Día 10 de enero";"1,46"
"2019";"Día 11 de enero";"1,45"
"2019";"Día 12 de enero";"1,46"
"2019";"Día 14 de enero";"1,43"
"2019";"Día 15 de enero";"1,4"
"2019";"Día 16 de enero";"1,38"
"2019";"Día 17 de enero";"1,37"
"2019";"Día 18 de enero";"1,36"
"2019";"Día 21 de enero";"1,38"
"2019";"Día 22 de enero";"1,35"
"2019";"Día 23 de enero";"1,33"
"2019";"Día 24 de enero";"1,24"
"2019";"Día 25 de enero";"1,24"
"2019";"Día 28 de enero";"1,23"
"2019";"Día 29 de enero";"1,24"
"2019";"Día 30 de enero";"1,27"
"2019";"Día 31 de enero";"1,2"
"2019";"Día 1 de febrero";"1,23"
"2019";"Día 4 de febrero";"1,26"
"2019";"Día 5 de febrero";"1,26"
"2019";"Día 6 de febrero";"1,26"
"2019";"Día 7 de febrero";"1,25"
"2019";"Día 8 de febrero";"1,24"
"2019";"Día 11 de febrero";"1,25"
"2019";"Día 12 de febrero";"1,25"
"2019";"Día 13 de febrero";"1,24"
"2019";"Día 14 de febrero";"1,25"
"2019";"Día 15 de febrero";"1,25"
"2019";"Día 18 de febrero";"1,23"
"2019";"Día 19 de febrero";"1,22"
"2019";"Día 20 de febrero";"1,21"
"2019";"Día 21 de febrero";"1,22"
"2019";"Día 22 de febrero";"1,18"
"2019";"Día 25 de febrero";"1,17"
"2019";"Día 26 de febrero";"1,15"
"2019";"Día 27 de febrero";"1,16"
"2019";"Día 28 de febrero";"1,18"
"2019";"Día 1 de marzo";"1,21"
"2019";"Día 4 de marzo";"1,18"
"2019";"Día 5 de marzo";"1,17"
"2019";"Día 6 de marzo";"1,12"
"2019";"Día 7 de marzo";"1,05"
"2019";"Día 8 de marzo";"1,06"
"2019";"Día 11 de marzo";"1,16"
"2019";"Día 12 de marzo";"1,19"
"2019";"Día 13 de marzo";"1,2"
"2019";"Día 14 de marzo";"1,21"
"2019";"Día 15 de marzo";"1,2"
"2019";"Día 18 de marzo";"1,17"
"2019";"Día 19 de marzo";"1,18"
"2019";"Día 20 de marzo";"1,18"
"2019";"Día 21 de marzo";"1,11"
"2019";"Día 22 de marzo";"1,08"
"2019";"Día 25 de marzo";"1,11"
"2019";"Día 26 de marzo";"1,1"
"2019";"Día 27 de marzo";"1,06"
"2019";"Día 28 de marzo";"1,11"
"2019";"Día 29 de marzo";"1,11"
"2019";"Día 30 de marzo";"1,11"
"2019";"Día 1 de abril";"1,14"
"2019";"Día 2 de abril";"1,12"
"2019";"Día 3 de abril";"1,15"
"2019";"Día 4 de abril";"1,11"
"2019";"Día 5 de abril";"1,11"
"2019";"Día 7 de abril";"1,1"
"2019";"Día 8 de abril";"1,09"
"2019";"Día 9 de abril";"1,08"
"2019";"Día 10 de abril";"1,05"
"2019";"Día 11 de abril";"1"
"2019";"Día 12 de abril";"1,05"
"2019";"Día 13 de abril";"1,05"
"2019";"Día 15 de abril";"1,09"
"2019";"Día 16 de abril";"1,09"
"2019";"Día 17 de abril";"1,11"
"2019";"Día 18 de abril";"1,06"
"2019";"Día 19 de abril";"1,06"
"2019";"Día 21 de abril";"1,06"
"2019";"Día 22 de abril";"1,06"
"2019";"Día 23 de abril";"1,12"
"2019";"Día 24 de abril";"1,08"
"2019";"Día 25 de abril";"1,1"
"2019";"Día 26 de abril";"1,03"
"2019";"Día 27 de abril";"1,03"
"2019";"Día 29 de abril";"1,02"
"2019";"Día 30 de abril";"1,01"
"2019";"Día 1 de mayo";"1"
"2019";"Día 2 de mayo";"1"
"2019";"Día 3 de mayo";"0,99"
"2019";"Día 5 de mayo";"0,98"
"2019";"Día 6 de mayo";"0,98"
"2019";"Día 7 de mayo";"0,97"
"2019";"Día 8 de mayo";"0,96"
"2019";"Día 9 de mayo";"1"
"2019";"Día 10 de mayo";"0,98"
"2019";"Día 13 de mayo";"1"
"2019";"Día 14 de mayo";"0,98"
"2019";"Día 15 de mayo";"0,96"
"2019";"Día 16 de mayo";"0,91"
"2019";"Día 17 de mayo";"0,88"
"2019";"Día 19 de mayo";"0,87"
"2019";"Día 20 de mayo";"0,89"
"2019";"Día 21 de mayo";"0,88"
"2019";"Día 22 de mayo";"0,87"
"2019";"Día 23 de mayo";"0,86"
"2019";"Día 24 de mayo";"0,83"
"2019";"Día 25 de mayo";"0,83"
"2019";"Día 27 de mayo";"0,81"
"2019";"Día 28 de mayo";"0,79"
"2019";"Día 29 de mayo";"0,73"
"2019";"Día 30 de mayo";"0,77"
"2019";"Día 31 de mayo";"0,72"
"2019";"Día 2 de junio";"0,71"
"2019";"Día 3 de junio";"0,7"
"2019";"Día 4 de junio";"0,67"
"2019";"Día 5 de junio";"0,63"
"2019";"Día 6 de junio";"0,61"
"2019";"Día 7 de junio";"0,55"
"2019";"Día 10 de junio";"0,61"
"2019";"Día 11 de junio";"0,58"
"2019";"Día 12 de junio";"0,58"
"2019";"Día 13 de junio";"0,55"
"2019";"Día 14 de junio";"0,5"
"2019";"Día 16 de junio";"0,5"
"2019";"Día 17 de junio";"0,53"
"2019";"Día 18 de junio";"0,39"
"2019";"Día 19 de junio";"0,41"
"2019";"Día 20 de junio";"0,39"
"2019";"Día 21 de junio";"0,44"
"2019";"Día 24 de junio";"0,41"
"2019";"Día 25 de junio";"0,38"
"2019";"Día 26 de junio";"0,39"
"2019";"Día 27 de junio";"0,4"
"2019";"Día 28 de junio";"0,4"
"2019";"Día 29 de junio";"0,39"
"2019";"Día 1 de julio";"0,34"
"2019";"Día 2 de julio";"0,3"
"2019";"Día 3 de julio";"0,22"
"2019";"Día 4 de julio";"0,25"
"2019";"Día 5 de julio";"0,33"
"2019";"Día 7 de julio";"0,33"
"2019";"Día 8 de julio";"0,44"
"2019";"Día 9 de julio";"0,42"
"2019";"Día 10 de julio";"0,44"
"2019";"Día 11 de julio";"0,48"
"2019";"Día 12 de julio";"0,57"
"2019";"Día 13 de julio";"0,58"
"2019";"Día 15 de julio";"0,51"
"2019";"Día 16 de julio";"0,49"
"2019";"Día 17 de julio";"0,46"
"2019";"Día 18 de julio";"0,41"
"2019";"Día 19 de julio";"0,4"
"2019";"Día 20 de julio";"0,39"
"2019";"Día 22 de julio";"0,41"
"2019";"Día 23 de julio";"0,41"
"2019";"Día 24 de julio";"0,35"
"2019";"Día 25 de julio";"0,37"
"2019";"Día 26 de julio";"0,39"
"2019";"Día 27 de julio";"0,37"
"2019";"Día 29 de julio";"0,36"
"2019";"Día 30 de julio";"0,36"
"2019";"Día 31 de julio";"0,29"
"2019";"Día 1 de agosto";"0,29"
"2019";"Día 2 de agosto";"0,26"
"2019";"Día 5 de agosto";"0,26"
"2019";"Día 6 de agosto";"0,24"
"2019";"Día 7 de agosto";"0,17"
"2019";"Día 8 de agosto";"0,24"
"2019";"Día 9 de agosto";"0,27"
"2019";"Día 10 de agosto";"0,28"
"2019";"Día 12 de agosto";"0,24"
"2019";"Día 13 de agosto";"0,21"
"2019";"Día 14 de agosto";"0,15"
"2019";"Día 15 de agosto";"0,04"
"2019";"Día 16 de agosto";"0,1"
"2019";"Día 19 de agosto";"0,14"
"2019";"Día 20 de agosto";"0,11"
"2019";"Día 21 de agosto";"0,11"
"2019";"Día 22 de agosto";"0,15"
"2019";"Día 23 de agosto";"0,15"
"2019";"Día 24 de agosto";"0,14"
"2019";"Día 26 de agosto";"0,14"
"2019";"Día 27 de agosto";"0,09"
"2019";"Día 28 de agosto";"0,07"
"2019";"Día 29 de agosto";"0,12"
"2019";"Día 30 de agosto";"0,12"
"2019";"Día 31 de agosto";"0,15"
"2019";"Día 2 de septiembre";"0,14"
"2019";"Día 3 de septiembre";"0,12"
"2019";"Día 4 de septiembre";"0,17"
"2019";"Día 5 de septiembre";"0,26"
"2019";"Día 6 de septiembre";"0,18"
"2019";"Día 7 de septiembre";"0,18"
"2019";"Día 9 de septiembre";"0,23"
"2019";"Día 10 de septiembre";"0,27"
"2019";"Día 11 de septiembre";"0,27"
"2019";"Día 12 de septiembre";"0,23"
"2019";"Día 13 de septiembre";"0,31"
"2019";"Día 14 de septiembre";"0,33"
"2019";"Día 16 de septiembre";"0,27"
"2019";"Día 17 de septiembre";"0,3"
"2019";"Día 18 de septiembre";"0,24"
"2019";"Día 19 de septiembre";"0,27"
"2019";"Día 20 de septiembre";"0,25"
"2019";"Día 21 de septiembre";"0,25"
"2019";"Día 23 de septiembre";"0,16"
"2019";"Día 24 de septiembre";"0,12"
"2019";"Día 25 de septiembre";"0,14"
"2019";"Día 26 de septiembre";"0,16"
"2019";"Día 27 de septiembre";"0,16"
"2019";"Día 28 de septiembre";"0,15"
"2019";"Día 30 de septiembre";"0,15"
"2019";"Día 1 de octubre";"0,16"
"2019";"Día 2 de octubre";"0,18"
"2019";"Día 3 de octubre";"0,15"
"2019";"Día 4 de octubre";"0,14"
"2019";"Día 5 de octubre";"0,14"
"2019";"Día 7 de octubre";"0,15"
"2019";"Día 8 de octubre";"0,14"
"2019";"Día 9 de octubre";"0,16"
"2019";"Día 10 de octubre";"0,23"
"2019";"Día 11 de octubre";"0,26"
"2019";"Día 12 de octubre";"0,26"
"2019";"Día 14 de octubre";"0,22"
"2019";"Día 15 de octubre";"0,23"
"2019";"Día 16 de octubre";"0,26"
"2019";"Día 17 de octubre";"0,24"
"2019";"Día 18 de octubre";"0,26"
"2019";"Día 21 de octubre";"0,3"
"2019";"Día 22 de octubre";"0,27"
"2019";"Día 23 de octubre";"0,26"
"2019";"Día 24 de octubre";"0,25"
"2019";"Día 25 de octubre";"0,27"
"2019";"Día 28 de octubre";"0,32"
"2019";"Día 29 de octubre";"0,29"
"2019";"Día 30 de octubre";"0,3"
"2019";"Día 31 de octubre";"0,25"
"2019";"Día 1 de noviembre";"0,29"
"2019";"Día 4 de noviembre";"0,32"
"2019";"Día 5 de noviembre";"0,34"
"2019";"Día 6 de noviembre";"0,31"
"2019";"Día 7 de noviembre";"0,39"
"2019";"Día 8 de noviembre";"0,4"
"2019";"Día 11 de noviembre";"0,44"
"2019";"Día 12 de noviembre";"0,46"
"2019";"Día 13 de noviembre";"0,47"
"2019";"Día 14 de noviembre";"0,47"
"2019";"Día 15 de noviembre";"0,46"
"2019";"Día 16 de noviembre";"0,44"
"2019";"Día 18 de noviembre";"0,43"
"2019";"Día 19 de noviembre";"0,44"
"2019";"Día 20 de noviembre";"0,43"
"2019";"Día 21 de noviembre";"0,47"
"2019";"Día 22 de noviembre";"0,42"
"2019";"Día 25 de noviembre";"0,42"
"2019";"Día 26 de noviembre";"0,41"
"2019";"Día 27 de noviembre";"0,41"
"2019";"Día 28 de noviembre";"0,42"
"2019";"Día 29 de noviembre";"0,43"
"2019";"Día 2 de diciembre";"0,5"
"2019";"Día 3 de diciembre";"0,43"
"2019";"Día 4 de diciembre";"0,46"
"2019";"Día 5 de diciembre";"0,5"
"2019";"Día 6 de diciembre";"0,5"
"2019";"Día 9 de diciembre";"0,47"
"2019";"Día 10 de diciembre";"0,48"
"2019";"Día 11 de diciembre";"0,43"
"2019";"Día 12 de diciembre";"0,46"
"2019";"Día 13 de diciembre";"0,43"
"2019";"Día 16 de diciembre";"0,43"
"2019";"Día 17 de diciembre";"0,41"
"2019";"Día 18 de diciembre";"0,43"
"2019";"Día 19 de diciembre";"0,47"
"2019";"Día 20 de diciembre";"0,46"
"2019";"Día 23 de diciembre";"0,45"
"2019";"Día 24 de diciembre";"0,43"
"2019";"Día 25 de diciembre";"0,43"
"2019";"Día 26 de diciembre";"0,42"
"2019";"Día 27 de diciembre";"0,42"
"2019";"Día 30 de diciembre";"0,48"
"2019";"Día 31 de diciembre";"0,47"
"2020";"2020";"0,46"
"2020";"Día 2 de enero";"0,46"
"2020";"Día 3 de enero";"0,4"
"2020";"Día 6 de enero";"0,41"
"2020";"Día 7 de enero";"0,42"
"2020";"Día 8 de enero";"0,43"
"2020";"Día 9 de enero";"0,46"
"2020";"Día 10 de enero";"0,44"
"2020";"Día 13 de enero";"0,48"
"2020";"Día 14 de enero";"0,48"
"2020";"Día 15 de enero";"0,45"
"2020";"Día 16 de enero";"0,47"
"2020";"Día 17 de enero";"0,47"
"2020";"Día 20 de enero";"0,45"
"2020";"Día 21 de enero";"0,42"
"2020";"Día 22 de enero";"0,42"
"2020";"Día 23 de enero";"0,36"
"2020";"Día 24 de enero";"0,35"
"2020";"Día 27 de enero";"0,29"
"2020";"Día 28 de enero";"0,32"
"2020";"Día 29 de enero";"0,3"
"2020";"Día 30 de enero";"0,27"
"2020";"Día 31 de enero";"0,23"
"2020";"Día 3 de febrero";"0,25"
"2020";"Día 4 de febrero";"0,28"
"2020";"Día 5 de febrero";"0,3"
"2020";"Día 6 de febrero";"0,3"
"2020";"Día 7 de febrero";"0,29"
"2020";"Día 10 de febrero";"0,26"
"2020";"Día 11 de febrero";"0,27"
"2020";"Día 12 de febrero";"0,31"
"2020";"Día 13 de febrero";"0,3"
"2020";"Día 14 de febrero";"0,3"
"2020";"Día 17 de febrero";"0,29"
"2020";"Día 18 de febrero";"0,29"
"2020";"Día 19 de febrero";"0,27"
"2020";"Día 20 de febrero";"0,23"
"2020";"Día 21 de febrero";"0,23"
"2020";"Día 22 de febrero";"0,22"
"2020";"Día 24 de febrero";"0,21"
"2020";"Día 25 de febrero";"0,22"
"2020";"Día 26 de febrero";"0,25"
"2020";"Día 27 de febrero";"0,31"
"2020";"Día 28 de febrero";"0,3"
"2020";"Día 2 de marzo";"0,29"
"2020";"Día 3 de marzo";"0,19"
"2020";"Día 4 de marzo";"0,18"
"2020";"Día 5 de marzo";"0,22"
"2020";"Día 6 de marzo";"0,22"
"2020";"Día 7 de marzo";"0,22"
"2020";"Día 9 de marzo";"0,28"
"2020";"Día 10 de marzo";"0,35"
"2020";"Día 11 de marzo";"0,27"
"2020";"Día 12 de marzo";"0,48"
"2020";"Día 13 de marzo";"0,63"
"2020";"Día 16 de marzo";"0,84"
"2020";"Día 17 de marzo";"1,05"
"2020";"Día 18 de marzo";"1,23"
"2020";"Día 19 de marzo";"0,91"
"2020";"Día 20 de marzo";"0,77"
"2020";"Día 23 de marzo";"0,77"
"2020";"Día 24 de marzo";"0,9"
"2020";"Día 25 de marzo";"0,88"
"2020";"Día 26 de marzo";"0,57"
"2020";"Día 27 de marzo";"0,54"
"2020";"Día 30 de marzo";"0,6"
"2020";"Día 31 de marzo";"0,68"
"2020";"Día 1 de abril";"0,7"
"2020";"Día 2 de abril";"0,71"
"2020";"Día 3 de abril";"0,75"
"2020";"Día 6 de abril";"0,72"
"2020";"Día 7 de abril";"0,82"
"2020";"Día 8 de abril";"0,84"
"2020";"Día 9 de abril";"0,79"
"2020";"Día 10 de abril";"0,78"
"2020";"Día 13 de abril";"0,78"
"2020";"Día 14 de abril";"0,84"
"2020";"Día 15 de abril";"0,87"
"2020";"Día 16 de abril";"0,83"
"2020";"Día 17 de abril";"0,82"
"2020";"Día 20 de abril";"0,9"
"2020";"Día 21 de abril";"1,01"
"2020";"Día 22 de abril";"1,14"
"2020";"Día 23 de abril";"1,05"
"2020";"Día 24 de abril";"0,96"
"2020";"Día 27 de abril";"0,9"
"2020";"Día 28 de abril";"0,85"
"2020";"Día 29 de abril";"0,81"
"2020";"Día 30 de abril";"0,73"
"2020";"Día 1 de mayo";"0,72"
"2020";"Día 4 de mayo";"0,84"
"2020";"Día 5 de mayo";"0,86"
"2020";"Día 6 de mayo";"0,92"
"2020";"Día 7 de mayo";"0,9"
"2020";"Día 8 de mayo";"0,87"
"2020";"Día 11 de mayo";"0,89"
"2020";"Día 12 de mayo";"0,87"
"2020";"Día 13 de mayo";"0,82"
"2020";"Día 14 de mayo";"0,83"
"2020";"Día 15 de mayo";"0,84"
"2020";"Día 18 de mayo";"0,81"
"2020";"Día 19 de mayo";"0,72"
"2020";"Día 20 de mayo";"0,72"
"2020";"Día 21 de mayo";"0,71"
"2020";"Día 22 de mayo";"0,7"
"2020";"Día 23 de mayo";"0,7"
"2020";"Día 25 de mayo";"0,7"
"2020";"Día 26 de mayo";"0,7"
"2020";"Día 27 de mayo";"0,65"
"2020";"Día 28 de mayo";"0,59"
"2020";"Día 29 de mayo";"0,57"
"2020";"Día 1 de junio";"0,59"
"2020";"Día 2 de junio";"0,56"
"2020";"Día 3 de junio";"0,62"
"2020";"Día 4 de junio";"0,58"
"2020";"Día 5 de junio";"0,57"
"2020";"Día 8 de junio";"0,56"
"2020";"Día 9 de junio";"0,65"
"2020";"Día 10 de junio";"0,69"
"2020";"Día 11 de junio";"0,64"
"2020";"Día 12 de junio";"0,61"
"2020";"Día 15 de junio";"0,57"
"2020";"Día 16 de junio";"0,54"
"2020";"Día 17 de junio";"0,57"
"2020";"Día 18 de junio";"0,53"
"2020";"Día 19 de junio";"0,5"
"2020";"Día 20 de junio";"0,49"
"2020";"Día 22 de junio";"0,47"
"2020";"Día 23 de junio";"0,49"
"2020";"Día 24 de junio";"0,47"
"2020";"Día 25 de junio";"0,47"
"2020";"Día 26 de junio";"0,47"
"2020";"Día 27 de junio";"0,45"
"2020";"Día 29 de junio";"0,48"
"2020";"Día 30 de junio";"0,47"
"2020";"Día 1 de julio";"0,51"
"2020";"Día 2 de julio";"0,46"
"2020";"Día 3 de julio";"0,45"
"2020";"Día 6 de julio";"0,43"
"2020";"Día 7 de julio";"0,42"
"2020";"Día 8 de julio";"0,42"
"2020";"Día 9 de julio";"0,41"
"2020";"Día 10 de julio";"0,43"
"2020";"Día 13 de julio";"0,45"
"2020";"Día 14 de julio";"0,41"
"2020";"Día 15 de julio";"0,43"
"2020";"Día 16 de julio";"0,41"
"2020";"Día 17 de julio";"0,43"
"2020";"Día 20 de julio";"0,38"
"2020";"Día 21 de julio";"0,37"
"2020";"Día 22 de julio";"0,34"
"2020";"Día 23 de julio";"0,33"
"2020";"Día 24 de julio";"0,37"
"2020";"Día 27 de julio";"0,35"
"2020";"Día 28 de julio";"0,36"
"2020";"Día 29 de julio";"0,35"
"2020";"Día 30 de julio";"0,32"
"2020";"Día 31 de julio";"0,34"
"2020";"Día 3 de agosto";"0,36"
"2020";"Día 4 de agosto";"0,29"
"2020";"Día 5 de agosto";"0,33"
"2020";"Día 6 de agosto";"0,28"
"2020";"Día 7 de agosto";"0,29"
"2020";"Día 10 de agosto";"0,27"
"2020";"Día 11 de agosto";"0,29"
"2020";"Día 12 de agosto";"0,31"
"2020";"Día 13 de agosto";"0,37"
"2020";"Día 14 de agosto";"0,36"
"2020";"Día 17 de agosto";"0,33"
"2020";"Día 18 de agosto";"0,31"
"2020";"Día 19 de agosto";"0,3"
"2020";"Día 20 de agosto";"0,29"
"2020";"Día 21 de agosto";"0,3"
"2020";"Día 22 de agosto";"0,3"
"2020";"Día 23 de agosto";"0,3"
"2020";"Día 24 de agosto";"0,33"
"2020";"Día 25 de agosto";"0,39"
"2020";"Día 26 de agosto";"0,38"
"2020";"Día 27 de agosto";"0,39"
"2020";"Día 28 de agosto";"0,39"
"2020";"Día 31 de agosto";"0,41"
"2020";"Día 1 de septiembre";"0,4"
"2020";"Día 2 de septiembre";"0,33"
"2020";"Día 3 de septiembre";"0,33"
"2020";"Día 4 de septiembre";"0,35"
"2020";"Día 7 de septiembre";"0,36"
"2020";"Día 8 de septiembre";"0,33"
"2020";"Día 9 de septiembre";"0,34"
"2020";"Día 10 de septiembre";"0,35"
"2020";"Día 11 de septiembre";"0,31"
"2020";"Día 14 de septiembre";"0,28"
"2020";"Día 15 de septiembre";"0,27"
"2020";"Día 16 de septiembre";"0,26"
"2020";"Día 17 de septiembre";"0,27"
"2020";"Día 18 de septiembre";"0,28"
"2020";"Día 19 de septiembre";"0,28"
"2020";"Día 21 de septiembre";"0,26"
"2020";"Día 22 de septiembre";"0,24"
"2020";"Día 23 de septiembre";"0,23"
"2020";"Día 24 de septiembre";"0,25"
"2020";"Día 25 de septiembre";"0,25"
"2020";"Día 28 de septiembre";"0,25"
"2020";"Día 29 de septiembre";"0,22"
"2020";"Día 30 de septiembre";"0,25"
"2020";"Día 1 de octubre";"0,24"
"2020";"Día 2 de octubre";"0,22"
"2020";"Día 3 de octubre";"0,22"
"2020";"Día 5 de octubre";"0,26"
"2020";"Día 6 de octubre";"0,24"
"2020";"Día 7 de octubre";"0,25"
"2020";"Día 8 de octubre";"0,2"
"2020";"Día 9 de octubre";"0,17"
"2020";"Día 12 de octubre";"0,15"
"2020";"Día 13 de octubre";"0,15"
"2020";"Día 14 de octubre";"0,14"
"2020";"Día 15 de octubre";"0,15"
"2020";"Día 16 de octubre";"0,13"
"2020";"Día 19 de octubre";"0,16"
"2020";"Día 20 de octubre";"0,18"
"2020";"Día 21 de octubre";"0,21"
"2020";"Día 22 de octubre";"0,23"
"2020";"Día 23 de octubre";"0,2"
"2020";"Día 26 de octubre";"0,19"
"2020";"Día 27 de octubre";"0,16"
"2020";"Día 28 de octubre";"0,18"
"2020";"Día 29 de octubre";"0,14"
"2020";"Día 30 de octubre";"0,14"
"2020";"Día 2 de noviembre";"0,13"
"2020";"Día 3 de noviembre";"0,11"
"2020";"Día 4 de noviembre";"0,09"
"2020";"Día 5 de noviembre";"0,09"
"2020";"Día 6 de noviembre";"0,1"
"2020";"Día 9 de noviembre";"0,19"
"2020";"Día 10 de noviembre";"0,19"
"2020";"Día 11 de noviembre";"0,16"
"2020";"Día 12 de noviembre";"0,13"
"2020";"Día 13 de noviembre";"0,12"
"2020";"Día 16 de noviembre";"0,1"
"2020";"Día 17 de noviembre";"0,08"
"2020";"Día 18 de noviembre";"0,08"
"2020";"Día 19 de noviembre";"0,07"
"2020";"Día 20 de noviembre";"0,07"
"2020";"Día 21 de noviembre";"0,06"
"2020";"Día 23 de noviembre";"0,08"
"2020";"Día 24 de noviembre";"0,07"
"2020";"Día 25 de noviembre";"0,07"
"2020";"Día 26 de noviembre";"0,05"
"2020";"Día 27 de noviembre";"0,06"
"2020";"Día 30 de noviembre";"0,08"
"2020";"Día 1 de diciembre";"0,12"
"2020";"Día 2 de diciembre";"0,11"
"2020";"Día 3 de diciembre";"0,08"
"2020";"Día 4 de diciembre";"0,09"
"2020";"Día 7 de diciembre";"0,05"
"2020";"Día 8 de diciembre";"0,03"
"2020";"Día 9 de diciembre";"0,02"
"2020";"Día 10 de diciembre";"0,03"
"2020";"Día 11 de diciembre";"0,01"
"2020";"Día 14 de diciembre";"0,01"
"2020";"Día 15 de diciembre";"-0,01"
"2020";"Día 16 de diciembre";"0,03"
"2020";"Día 17 de diciembre";"0,03"
"2020";"Día 18 de diciembre";"0,05"
"2020";"Día 21 de diciembre";"0,06"
"2020";"Día 22 de diciembre";"0,05"
"2020";"Día 23 de diciembre";"0,08"
"2020";"Día 24 de diciembre";"0,1"
"2020";"Día 25 de diciembre";"0,07"
"2020";"Día 28 de diciembre";"0,06"
"2020";"Día 29 de diciembre";"0,05"
"2020";"Día 30 de diciembre";"0,06"
"2020";"Día 31 de diciembre";"0,06"
"2021";"2021";"0,04"
"2021";"Día 4 de enero";"0,03"
"2021";"Día 5 de enero";"0,04"
"2021";"Día 6 de enero";"0,05"
"2021";"Día 7 de enero";"0,05"
"2021";"Día 8 de enero";"0,04"
"2021";"Día 11 de enero";"0,07"
"2021";"Día 12 de enero";"0,12"
"2021";"Día 13 de enero";"0,07"
"2021";"Día 14 de enero";"0,06"
"2021";"Día 15 de enero";"0,06"
"2021";"Día 18 de enero";"0,08"
"2021";"Día 19 de enero";"0,07"
"2021";"Día 20 de enero";"0,08"
"2021";"Día 21 de enero";"0,13"
"2021";"Día 22 de enero";"0,13"
"2021";"Día 25 de enero";"0,08"
"2021";"Día 26 de enero";"0,08"
"2021";"Día 27 de enero";"0,08"
"2021";"Día 28 de enero";"0,08"
"2021";"Día 29 de enero";"0,1"
"2021";"Día 1 de febrero";"0,1"
"2021";"Día 2 de febrero";"0,12"
"2021";"Día 3 de febrero";"0,13"
"2021";"Día 4 de febrero";"0,13"
"2021";"Día 5 de febrero";"0,13"
"2021";"Día 8 de febrero";"0,13"
"2021";"Día 9 de febrero";"0,13"
"2021";"Día 10 de febrero";"0,15"
"2021";"Día 11 de febrero";"0,12"
"2021";"Día 12 de febrero";"0,16"
"2021";"Día 15 de febrero";"0,2"
"2021";"Día 16 de febrero";"0,24"
"2021";"Día 17 de febrero";"0,29"
"2021";"Día 18 de febrero";"0,35"
"2021";"Día 19 de febrero";"0,36"
"2021";"Día 20 de febrero";"0,29"
"2021";"Día 21 de febrero";"0,29"
"2021";"Día 22 de febrero";"0,33"
"2021";"Día 23 de febrero";"0,37"
"2021";"Día 24 de febrero";"0,4"
"2021";"Día 25 de febrero";"0,48"
"2021";"Día 26 de febrero";"0,43"
"2021";"Día 27 de febrero";"0,41"
"2021";"Día 28 de febrero";"0,41"
"2021";"Día 1 de marzo";"0,34"
"2021";"Día 2 de marzo";"0,34"
"2021";"Día 3 de marzo";"0,4"
"2021";"Día 4 de marzo";"0,39"
"2021";"Día 5 de marzo";"0,4"
"2021";"Día 6 de marzo";"0,4"
"2021";"Día 7 de marzo";"0,4"
"2021";"Día 8 de marzo";"0,41"
"2021";"Día 9 de marzo";"0,37"
"2021";"Día 10 de marzo";"0,36"
"2021";"Día 11 de marzo";"0,31"
"2021";"Día 12 de marzo";"0,33"
"2021";"Día 13 de marzo";"0,33"
"2021";"Día 14 de marzo";"0,33"
"2021";"Día 15 de marzo";"0,31"
"2021";"Día 16 de marzo";"0,32"
"2021";"Día 17 de marzo";"0,38"
"2021";"Día 18 de marzo";"0,38"
"2021";"Día 19 de marzo";"0,35"
"2021";"Día 20 de marzo";"0,35"
"2021";"Día 21 de marzo";"0,35"
"2021";"Día 22 de marzo";"0,34"
"2021";"Día 23 de marzo";"0,3"
"2021";"Día 24 de marzo";"0,28"
"2021";"Día 25 de marzo";"0,27"
"2021";"Día 26 de marzo";"0,29"
"2021";"Día 29 de marzo";"0,32"
"2021";"Día 30 de marzo";"0,35"
"2021";"Día 31 de marzo";"0,34"
"2021";"Día 1 de abril";"0,32"
"2021";"Día 2 de abril";"0,31"
"2021";"Día 5 de abril";"0,31"
"2021";"Día 6 de abril";"0,35"
"2021";"Día 7 de abril";"0,35"
